,name,industry_label_list,revenue,netIncome,equity,numEmployees,locationCity_list,stockSymbol,tradedAs_list,ceo_name_list,foundingDate,founded_list,revenue_usd
1564,Aracruz Celulose,Pulp and Paper,2000000000.0,,,6060,,,,,,,2000000000.0
1565,Netezza,Data warehouse,190600000.0,,,469,,,,,,,190600000.0
1566,NewGin,Casino,1883000000.0,,,280,,,,,,,12811097.610643499
1567,Nexter Systems,Arms industry,962000000.0,,,3700,,,,,,,964212600.0
1568,Nordea,Financial services,8635000000.0,,,29000,,,,,,,8654860500.0
1569,New Hope Coal,Resource,662400000.0,,,250,,,,,,,662400000.0
1570,Nexon,Video game industry,253700000000.0,,,6441,,,,,,,1726062381.2109694
1571,Nissan Chemical Corporation,Chemical industry,1800000000.0,,,2583,,,,,,,1800000000.0
1572,United Shipping & Trading Company,Freight transport,76300000000.0,,,2500,,,,,,,10281589384.385796
1573,"Ushio, Inc.","Electronics,Lighting",1500000000.0,,,5847,,,,,,,1500000000.0
1574,Valence Technology,"Electric bus,Energy storage,Marine propulsion,Uninterruptible power supply",45880000.0,,,433,,,,,,,45880000.0
1575,University of Pittsburgh Medical Center,Health care,16000000000.0,,,92000,,,,,,,16000000000.0
1576,Uponor,Building material,1136.0,,,3658,,,,,,,1138.6127999999999
1577,Veja Sneakers,Footwear,21000000.0,,,180,,,,,,,21000000.0
1578,Noritake,Japanese pottery and porcelain,108800000000.0,,,5097,,,,,,,740226988.8677709
1579,United Bank for Africa,"Bank,Financial services,Investment",113800000000.0,,,20000,,,,,,,113800000000.0
1580,Unity Bank plc,Financial services,38700000.0,,,2072,,,,,,,
1581,Urbi,Construction,826300000.0,,,2100,,,,,,,826300000.0
1582,Valio,Dairy,2000000000.0,,,4600,,,,,,,2004600000.0
1583,United Space Alliance,Aerospace engineering,2000000000.0,,,2800,,,,,,,2000000000.0
1584,Unitika,"Chemical industry,Textile",1570000000.0,,,4534,,,,,,,1570000000.0
1585,Valeo Confectionery,Confectionery,150000000.0,,,1500,,,,,,,173602531.09014702
1586,VEREIT,Real estate investment trust,1161000000.0,,,160,,,,,,,1161000000.0
1587,SKY Perfect JSAT,Telecommunications,163.2,,,808,,,,,,,1.1103404833016564
1588,CGI Inc.,"Consultant,Information technology,Outsourcing",12164000000.0,,,77500,,,,,,,12164000000.0
1589,CUNA Mutual Group,"Finance,Insurance",3540000000.0,,,3300,,,,,,,3540000000.0
1590,Bumitama Agri,Food processing,634000000.0,,,31400,,,,,,,634000000.0
1591,Bumi Resources,Mining,4653000000.0,,,67,,,,,,,4653000000.0
1592,CIBC World Markets,Investment banking,2900000000.0,,,1100,,,,,,,2900000000.0
1593,CYTA,Telecommunications,396480000.0,,,1834,,,,,,,397391904.0
1594,Cameco,"Energy,Mining",2431000000.0,,,3300,,,,,,,1795836748.2311318
1595,Camellia Line,Maritime transport,400000000.0,,,26,,,,,,,2721422.753190334
1596,Campari Group,Drink,1816000000.0,,,4020,,,,,,,1820176800.0
1597,Canadian Tire,Retail,14534000000.0,,,58000,,,,,,,10736606869.103773
1598,Carmel Agrexco,Export,560000000.0,,,500,,,,,,,561288000.0
1599,Cash Generator,Retail,30000000.0,,,500,,,,,,,34720506.2180294
1600,Century Properties,Property,14320000000.0,,,2171,,,,,,,245378694.8865676
1601,Caesars Entertainment (2020),Gambling,3500000000.0,,,54000,,,,,,,3500000000.0
1602,Canwest,Mass media,2867000000.0,,,12072,,,,,,,2867000000.0
1603,Centrotherm Photovoltaics,Photovoltaics,149180000.0,,,817,,,,,,,149523114.0
1604,CaixaBank,Financial services,4288000000.0,,,37440,,,,,,,4297862400.0
1605,Capriotti's,Restaurant,150000000.0,,,1000,,,,,,,150000000.0
1606,Carrols Restaurant Group,Standard Industrial Classification,1520000000.0,,,10000,,,,,,,1520000000.0
1607,Carver Federal Savings Bank,Finance,30740000.0,,,130,,,,,,,30740000.0
1608,Cetera Financial Group,Financial services,1600000000.0,,,1300,,,,,,,1600000000.0
1609,Carso Global Telecom,Telecommunications,16000000000.0,,,82890,,,,,,,16000000000.0
1610,Celgene,Biotechnology,15281000000.0,,,8852,,,,,,,15281000000.0
1611,Civmec,"Construction,Engineering,Shipbuilding",392000000.0,,,2000,,,,,,,392000000.0
1612,Coca-Cola Enterprises,Drink,7600000000.0,,,13250,,,,,,,7600000000.0
1613,Copa Airlines,Airline,2678000000.0,,,9450,,,,,,,2678000000.0
1614,ClearScore,"Financial technology,Personal finance,Software",57000000.0,,,200,,,,,,,65968961.81425586
1615,Cogna Educação,Higher education,2100000000.0,,,36000,,,,,,,2100000000.0
1616,Concho Resources,Petroleum industry,4592000000.0,,,1453,,,,,,,4592000000.0
1617,Conrad Electronic,"Mail order,Retail",865000000.0,,,3200,,,,,,,866989500.0
1618,Continente (supermarket),Retail,3275000.0,,,28150,,,,,,,3282532.5
1619,Convera Corporation,"Internet,Software",1300000.0,,,32,,,,,,,1300000.0
1620,Commercial Bank of Africa (Tanzania),Bank,23236000000.0,,,160,,,,,,,23236000000.0
1621,Coop Pank,Financial services,31.0,,,230,,,,,,,31.0713
1622,Consolidated Contractors Company,Vegetable oil,7400000000.0,,,120000,,,,,,,7400000000.0
1623,Cogeco,Telecommunications,2150000000.0,,,4500,,,,,,,1588255454.0094337
1624,CommScope,Telecommunications,8435000000.0,,,30000,,,,,,,8435000000.0
1625,Compañía Minera Atacocha,Mining,134800000.0,,,2057,,,,,,,134800000.0
1626,Corel,"Computer programming,Software",268200000.0,,,500,,,,,,,268200000.0
1627,Costco,Retail,166760000000.0,,,273000,,,,,,,166760000000.0
1628,D/S Norden,Freight transport,2190000000.0,,,420,,,,,,,2190000000.0
1629,DST Systems,Corporate services,2825000000.0,,,13420,,,,,,,2825000000.0
1630,DW Sports Fitness,"Health club,Retail",139400000.0,,,1700,,,,,,,161334618.89310995
1631,Cosmo Oil Company,Petroleum industry,3537.0,,,1837,,,,,,,24.06418069508553
1632,Coventry Health Care,Health insurance,14113000000.0,,,14400,,,,,,,14113000000.0
1633,CorVel Corporation,Health administration,592000000.0,,,3500,,,,,,,592000000.0
1634,CorVel Corporation,Health administration,380000000.0,,,3500,,,,,,,380000000.0
1635,Correios,Courier,8000000000.0,,,115000,,,,,,,8000000000.0
1636,DDOR Novi Sad,Financial services,90220000.0,,,1379,,,,,,,90427506.0
1637,DFCU Bank,Financial services,304244000000.0,,,1034,,,,,,,304244000000.0
1638,DJI,"Consumer electronics,Photography,Technology,Videography",24000000000.0,,,14000,,,,,,,24000000000.0
1639,Croda International,Chemical substance,1390.0,,,4000,,,,,,,1608.7167881020289
1640,Dana Incorporated,Automotive industry,8600000000.0,,,36000,,,,,,,8600000000.0
1641,Danaher Corporation,Conglomerate (company),29453000000.0,,,80000,,,,,,,29453000000.0
1642,Danske Bank,Financial services,42383.0,,,22376,,,,,,,5711.20056197147
1643,Daqo New Energy,"Material,Photovoltaics",196200000.0,,,1813,,,,,,,196200000.0
1644,Daqo New Energy,"Material,Photovoltaics",323200000.0,,,1518,,,,,,,323200000.0
1645,Databricks,Software,813000000.0,,,6000,,,,,,,813000000.0
1646,David Jones Limited,Retail,2200000000.0,,,7200,,,,,,,2200000000.0
1647,Alliance Boots,"Pharmaceutical industry,Retail",23400000000.0,,,120000,,,,,,,27081994850.06293
1648,Dataram,Technology,30399000.0,,,55,,,,,,,30399000.0
1649,Beckett Media,"Electronic publishing,Publishing",14100000.0,,,135,,,,,,,14100000.0
1650,Beher (company),Food,20000000.0,,,90,,,,,,,20046000.0
1651,Korea National Oil Corporation,Petroleum,2510000000.0,,,1272,,,,,,,2510000000.0
1652,Kurt Geiger,"Fashion accessory,Footwear",260000000.0,,,1700,,,,,,,300911053.8895881
1653,Jat Tehnika,Aerospace engineering,23830000.0,,,796,,,,,,,23884809.0
1654,Lagardère Group,"Mass media,Publishing",4439.0,,,27535,,,,,,,4449.209699999999
1655,Landry's,"Entertainment,Hospitality industry,Restaurant",3000000000.0,,,58000,,,,,,,3000000000.0
1656,Lands' End,Retail,1452000000.0,,,5000,,,,,,,1452000000.0
1657,DSPACE GmbH,"Aerospace,Automotive industry,Software",147000000.0,,,1500,,,,,,,147338100.0
1658,L'Occitane en Provence,Personal care,1319.0,,,9000,,,,,,,1322.0337
1659,L'Oréal,Fast-moving consumer goods,32280000000.0,,,88000,,,,,,,32354244000.0
1660,LGI Homes,Construction,1800000000.0,,,1001,,,,,,,1800000000.0
1661,La Polar,Department store,795900000.0,,,6000,,,,,,,795900000.0
1662,Lafarge (company),Building material,12843000000.0,,,63000,,,,,,,12872538900.0
1663,Laredo Petroleum,Petroleum industry,677000000.0,,,257,,,,,,,677000000.0
1664,"Tenable, Inc.",Computer security,440200000.0,,,1367,,,,,,,440200000.0
1665,LEAP Legal Software,Software development,50000000.0,,,600,,,,,,,50000000.0
1666,Lanxess,Chemical industry,7.2,,,14000,,,,,,,7.21656
1667,Cassa di Risparmio della Repubblica di San Marino,Financial services,15454000.0,,,155,,,,,,,15489544.2
1668,D'decor,Home improvement,100000000.0,,,2000,,,,,,,100000000.0
1669,LKAB,Mining,16200000000.0,,,4463,,,,,,,
1670,Winn-Dixie,"Retail,Supermarket",10000000000.0,,,41000,,,,,,,10000000000.0
1671,Wolters Kluwer,Publishing,4600000000.0,,,19200,,,,,,,4610580000.0
1672,Woodside Petroleum,Petroleum industry,3600000000.0,,,3300,,,,,,,3600000000.0
1673,Wärtsilä,Manufacturing,4604000000.0,,,18000,,,,,,,4614589200.0
1674,Wirecard,"Financial services,Payment processor,Technology",2020000000.0,,,5300,,,,,,,2024646000.0
1675,Rohm,"Electronics,Semiconductor",352369.0,,,21308,,,,,,,2397.362535297312
1676,Rubin (company),Drink,25860000.0,,,309,,,,,,,25919478.0
1677,Lincare Holdings,Health care,1800000000.0,,,11000,,,,,,,1800000000.0
1678,Dilek Ecza Deposu,Health care,200.0,,,600,,,,,,,200.0
1679,Rooms To Go,Furniture,2200000000.0,,,7000,,,,,,,2200000000.0
1680,Rubix,Conglomerate (company),2200000000.0,,,8000,,,,,,,2205060000.0
1681,Knight Capital Group,Financial services,1404000000.0,,,1418,,,,,,,1404000000.0
1682,Robinson Helicopter Company,Aerospace,200000000.0,,,1300,,,,,,,200000000.0
1683,Rubio's Coastal Grill,Restaurant,188900000.0,,,4000,,,,,,,188900000.0
1684,Dnata UK,Aviation,148800000.0,,,2000,,,,,,,172213710.84142584
1685,Rogers Telecom,Telecommunications,818000000.0,,,1800,,,,,,,818000000.0
1686,AltaGas,"Petroleum industry,Public utility",5500000000.0,,,2801,,,,,,,5500000000.0
1687,Amazon (company),"Artificial intelligence,Cloud computing,Consumer electronics,Digital distribution,E-commerce,Entertainment,Self-driving car,Supermarket",469822000000.0,,,1608000,,,,,,,469822000000.0
1688,American Well,Health care,245300000.0,,,812,,,,,,,245300000.0
1689,Analog Devices,Semiconductor,5794000000.0,,,15300,,,,,,,5794000000.0
1690,American Family Insurance,"Finance,Insurance",12200000000.0,,,11307,,,,,,,12200000000.0
1691,American Financial Group,Financial services,8230000000.0,,,7600,,,,,,,8230000000.0
1692,"Allergan, Inc.",Aesthetic medicine,6200000000.0,,,11400,,,,,,,6200000000.0
1693,Allied Telesis,Networking hardware,28390000000.0,,,1621,,,,,,,193152979.90768397
1694,AmRest,"Coffeehouse,Restaurant",1546000000.0,,,49000,,,,,,,1549555800.0
1695,Amprion,Transmission system operator,7302000.0,,,950,,,,,,,7318794.6
1696,Bennet (supermarket),Retail,1600000000.0,,,8000,,,,,,,1603680000.0
1697,Billa (supermarket),Retail,13020000000.0,,,76174,,,,,,,13049946000.0
1698,ChannelAdvisor,E-commerce,145100000.0,,,725,,,,,,,145100000.0
1699,Chedraui,Retail,4700000000.0,,,38000,,,,,,,4700000000.0
1700,Chicago Bridge & Iron Company,"Construction,Engineering,Fossil fuel",6700000000.0,,,40000,,,,,,,6700000000.0
1701,China Eastern Airlines,Airline,85250000000.0,,,80000,,,,,,,
1702,ChargePoint,Electric vehicle charging network,146000000.0,,,1319,,,,,,,146000000.0
1703,China Medical Technologies,Health technology,842000000.0,,,971,,,,,,,
1704,ATEbank,Financial services,806500000.0,,,8915,,,,,,,808354950.0
1705,Big Yellow Group,Self storage,135200000.0,,,370,,,,,,,156473748.02258584
1706,Biocompatibles,Pharmaceutical industry,9100000.0,,,89,,,,,,,10531886.886135586
1707,Chang Hwa Bank,Bank,472000000.0,,,6592,,,,,,,472000000.0
1708,China Resources Land,Real estate,14.21,,,31064,,,,,,,14.21
1709,China Sun Group High-Tech,Electric battery,25300000.0,,,258,,,,,,,25300000.0
1710,Froiz,Retail,522000000.0,,,5000,,,,,,,523200600.0
1711,Frosta AG,"Food processing,Foodservice",501000000.0,,,1709,,,,,,,502152300.0
1712,Furukawa Electric,Electrical device,7529000000.0,,,3704,,,,,,,7529000000.0
1713,Furukawa Electric,Electrical device,843344000000.0,,,3704,,,,,,,5737738875.916373
1714,GEA Group,Food industry,4828.0,,,18642,,,,,,,4839.1044
1715,GEK Terna,"Construction,Energy",971300000.0,,,2,,,,,,,973533990.0
1716,China Natural Gas,Natural gas,21000000.0,,,710,,,,,,,21000000.0
1717,Forma Ideale,Manufacturing,81960000.0,,,1670,,,,,,,82148508.0
1718,Fox Corporation,Mass media,12300000000.0,,,9000,,,,,,,12300000000.0
1719,Fred's,Discount store,2125000000.0,,,7324,,,,,,,2125000000.0
1720,Four Seasons Hotels and Resorts,Hospitality industry,4300000000.0,,,45000,,,,,,,4300000000.0
1721,Freeport-McMoRan,"Metal,Mining",14198000000.0,,,6900,,,,,,,14198000000.0
1722,Frontline Ltd.,Oil tanker,956380000.0,,,70,,,,,,,956380000.0
1723,China Mobile,Telecommunications,746000000000.0,,,456239,,,,,,,5075453434.699973
1724,GSE Systems,Process control,56800000.0,,,450,,,,,,,56800000.0
1725,Jura Elektroapparate,Home appliance,579900000.0,,,808,,,,,,,586098386.6088535
1726,KONČAR Group,Energy,459290000.0,,,3639,,,,,,,460346367.0
1727,KUKA,Automation,850700000.0,,,3456,,,,,,,852656610.0
1728,KUKA,Automation,850700000.0,,,3643,,,,,,,852656610.0
1729,Kakao M,Entertainment,323200000.0,,,361,,,,,,,323200000.0
1730,Toho Gas,Energy,461199.0,,,2858,,,,,,,3137.793630871572
1731,Tokyo Gas,Energy,1535242.0,,,16832,,,,,,,10445.106276133587
1732,Topcon,Electronics,116680000000.0,,,3977,,,,,,,793839017.1056205
1733,GK Software,Enterprise software,117600000.0,,,1159,,,,,,,117870480.0
1734,Gabe's,Retail,1000000000.0,,,6300,,,,,,,1000000000.0
1735,Juki,Machine,657000000.0,,,5287,,,,,,,657000000.0
1736,Jumbo S.A.,Retail,694030000.0,,,7,,,,,,,695626269.0
1737,Tokyo Cement,Material,42962.0,,,1431,,,,,,,
1738,Toll Brothers,Home construction,6940000000.0,,,4500,,,,,,,6940000000.0
1739,KCG Holdings,Financial services,1450000000.0,,,1093,,,,,,,1450000000.0
1740,KS Oils,Fast-moving consumer goods,4246190000.0,,,3000,,,,,,,4246190000.0
1741,TokenEx,Data security,10000000.0,,,30,,,,,,,10000000.0
1742,Toppan,Printing,15793000000.0,,,48878,,,,,,,15793000000.0
1743,Tokuyama Corporation,Chemical industry,2780000000.0,,,5756,,,,,,,2780000000.0
1744,Takenaka Corporation,"Architecture,Construction,Engineering",1284.0,,,166,,,,,,,8.735767037740972
1745,Tom Tailor,Fashion,843800000.0,,,6158,,,,,,,845740740.0
1746,TDG Limited,"Logistics,Supply chain management",662100000.0,,,6500,,,,,,,766281572.2319089
1747,Trimble Inc.,Radio-frequency identification,3300000000.0,,,11500,,,,,,,3300000000.0
1748,National Housing and Construction Company,Housing,6000000.0,,,150,,,,,,,6000000.0
1749,Travelex,Financial services,729.5,,,5437,,,,,,,844.2869762017483
1750,Walter Construction Group,Construction,500000000.0,,,1000,,,,,,,500000000.0
1751,Banca Intesa Beograd,Financial services,230110000.0,,,3011,,,,,,,230639253.0
1752,Travelgenio,Travel agency,35000000.0,,,200,,,,,,,35080500.0
1753,Travelgenio,Travel agency,180000000.0,,,200,,,,,,,180414000.0
1754,Terminix,Pest control,1798000000.0,,,10500,,,,,,,1798000000.0
1755,Banco Credicoop,"Bank,Insurance,Pension fund",273000000.0,,,5000,,,,,,,273000000.0
1756,Banco de Bogotá,Financial services,3400000000.0,,,9926,,,,,,,3400000000.0
1757,Bank BIC Namibia,Financial services,26900000.0,,,25,,,,,,,26900000.0
1758,Bank Mendes Gans,"Cash management,Financial services",76764000.0,,,157,,,,,,,76940557.2
1759,Bank OZK,Financial services,965400000.0,,,2563,,,,,,,965400000.0
1760,Bank of Hawaii,Finance,655243000.0,,,2122,,,,,,,655243000.0
1761,Bank of China,"Bank,Financial services",503810000000.0,,,311000,,,,,,,
1762,Bank of Florida,Bank,71000000.0,,,218,,,,,,,71000000.0
1763,Jan De Nul,"Civil engineering,Dredging,Ecosystem service,Land reclamation",2.109,,,6200,,,,,,,2.1138507
1764,Banner Bank,Financial services,225.0,,,2000,,,,,,,225.0
1765,Serneke,Construction,6871000000.0,,,1120,,,,,,,
1766,Service Corporation International,Death care industry in the United States,3.23,,,19468,,,,,,,3.23
1767,Batesville Casket Company,Funeral,640000000.0,,,3460,,,,,,,640000000.0
1768,Itaúsa,Holding company,1500000000.0,,,126800,,,,,,,1500000000.0
1769,Itochu Techno-Solutions,Information technology,487.0,,,8808,,,,,,,3.313332202009232
1770,JBS USA,Food processing,27800000000.0,,,78000,,,,,,,27800000000.0
1771,JPMorgan Chase,Financial services,119540000000.0,,,255351,,,,,,,119540000000.0
1772,Shindengen Electric Manufacturing,Electrical device,92100000000.0,,,4956,,,,,,,626607588.9220744
1773,Shindengen Electric Manufacturing,Electrical device,867000000.0,,,4956,,,,,,,867000000.0
1774,Shopify,E-commerce,4610000000.0,,,10000,,,,,,,4610000000.0
1775,Siemens Mexico,Conglomerate (company),1538000000.0,,,7370,,,,,,,1541537400.0
1776,Siemens Pakistan,List of engineering universities and colleges in Pakistan,138300000.0,,,697,,,,,,,138618090.0
1777,Tigar Tyres,Manufacturing,686800000.0,,,3388,,,,,,,688379640.0
1778,Shengqu Games,Video game industry,6497000000.0,,,8431,,,,,,,6497000000.0
1779,The Restaurant Group,Restaurant,459800000.0,,,14000,,,,,,,532149625.30166394
1780,Evraz Oregon Steel Mills,Steel,1258.0,,,2000,,,,,,,1258.0
1781,FEMSA,"Drink,Retail",506700000000.0,,,230000,,,,,,,506700000000.0
1782,Marukome,Food industry,43900000000.0,,,436,,,,,,,298676147.1626392
1783,Exim Bank (Tanzania),Financial services,3370000000.0,,,924,,,,,,,3370000000.0
1784,Exim Bank (Uganda),Financial services,764100.0,,,180,,,,,,,
1785,FTI Consulting,Professional services,2350000000.0,,,6200,,,,,,,2350000000.0
1786,Fenner (company),Polymer,655400000.0,,,4330,,,,,,,758527325.8432157
1787,Marsh McLennan,"Insurance broker,Professional services",19840000000.0,,,81000,,,,,,,19840000000.0
1788,Martin Professional,"Architectural lighting design,Stage lighting",38000000.0,,,800,,,,,,,38000000.0
1789,FBC Bank,Bank,16600000.0,,,390,,,,,,,16600000.0
1790,Fairfax Media,Media (communication),1730000000.0,,,25,,,,,,,1730000000.0
1791,Fannie Mae,Financial services,120200000000.0,,,7500,,,,,,,120200000000.0
1792,Ferrovienord,Rail transport,84013421.0,,,931,,,,,,,84206651.86829999
1793,Fiducia IT,IT service management,1016.1,,,2012,,,,,,,1016.1
1794,Marshall Aerospace and Defence Group,Aerospace,1000000000.0,,,4400,,,,,,,1157350207.2676468
1795,"F5, Inc.",Technology,2161.0,,,6550,,,,,,,2161.0
1796,FairPoint Communications,Telecommunications,1274.0,,,3300,,,,,,,1274.0
1797,Morris Air,Airline,116000000.0,,,2000,,,,,,,116000000.0
1798,Resolution plc,"Insurance,Life insurance,Pension",5152.0,,,40,,,,,,,5962.668267842916
1799,"Critical Path, Inc.",Software,66963000.0,,,331,,,,,,,66963000.0
1800,Home Bargains,Retail,2500000000.0,,,22000,,,,,,,2893375518.169117
1801,Howard Hughes Corporation,Real estate development,699000000.0,,,600,,,,,,,699000000.0
1802,DiGennaro Communications,Public relations,5000000.0,,,35,,,,,,,5000000.0
1803,Mitsuoka,Car,227000000.0,,,580,,,,,,,1544407.4124355146
1804,Rock River Arms,Manufacturing,22000000.0,,,51,,,,,,,22000000.0
1805,Galapagos NV,Pharmaceutical industry,288836000.0,,,725,,,,,,,289500322.8
1806,HollyFrontier,Petroleum industry,11183000000.0,,,3891,,,,,,,11183000000.0
1807,Honeywell,Conglomerate (company),34392000000.0,,,103000,,,,,,,34392000000.0
1808,Deutsche EuroShop,Real property,224100000.0,,,4,,,,,,,224615430.0
1809,Wacker Neuson,Heavy equipment,1600000000.0,,,5500,,,,,,,1603680000.0
1810,Webster's Brewery,Brewing,100000000.0,,,600,,,,,,,115735020.72676466
1811,Hoya Corporation,Electronics,490000000000.0,,,34635,,,,,,,3333742872.6581593
1812,Huawei,"Artificial intelligence,Automation,Cloud computing,Consumer electronics,Internet of things,Networking hardware,Semiconductor industry,Telecommunications equipment",136230000000.0,,,197000,,,,,,,136230000000.0
1813,Hrvatski Telekom,Telecommunications,7783.0,,,5698,,,,,,,1035.7011285183219
1814,IGP (e-gifting retailer),E-commerce,30000000.0,,,300,,,,,,,30000000.0
